id,message
"0", MODEL 94 COLLECTORS: AS A LIFELONG COLLECTOR OF WINCHESTER RIFLES I GUESS I WAS EXPECTING SOME NEW AND DIFFERENT INFORMATION. UNFORTUNATELY THE BEST THING ABOUT THIS BOOK IS THE COVER. MOST ALL THE INFORMATION HAS ALREADY BEEN PRINTED AND REPRINTED ELSEWHERE. FOR A BEGINNING COLLECTOR OR ENTHUSIAST THIS IS HOWEVER A GOOD REFERENCE BOOK TO START WITH.
"0", Boring: I could not get through this book. I thought it might just take a couple of chapters to get into the story but the story never took hold. Totally boring.
"0", OUCH!: Very cute and colorful shoe. Made to look at and not walk in! Very hard and uncomfortable. Could barely walk across my carpet in them.
"4", Lovely journal: I own several of the Peter Pauper Press Guided Journals and love them all. This is no exception - it's a sturdy spiral-bound hardcover with a cutout "frame" on the front cover that opens onto the full color inside page which is a painting of flowers. The lined paper inside the journal is a good quality a cream color that is thick enough so that you can't see your writing showing through on the other side. A nice lightly-printed border that looks like leaves with fruit runs along the top of each page. Like all of the guided journals this one has quotes inset on every other page from a wide range of sources... proverbs writers throughout history philosophers and even modern people. Here's one of my favorites: "To live our lives with gratitude is to live with no insistence on our own worth but to cherish and respect the worth of every other person." -- Doug King
"4", Great: I am pleased with getting a replacement. This is the interesting thing its a working replacement. I love the music although I don't really listen to it much.
"0", It's missing some of the good stuff!: Some of the highlights of this concert were the offbeat moments (i.e.Bowie opening w/America accompanying himself on a little casio).Some of these moments are here. But some musical highlights are missing. Most notably Macy Gray's incredible funk/reggae version of "with a little help from my friends". The song is listed on the song list on this site...but it's not actually on the album. (...)
"0", Audience noise is in the forfront of recording: I purchased this CD because of the songs by Mick Jagger and Kieth Richards. Unfortunatly the background noise and the quality of the recording made this a poor buy. After getting over my expensive blunder I did some research and found a recording the Rolling Stones did on one of their albums that sounded much better and still retained the accustic sound of the live version. I have chalked this purchase up to a lesson learned and hopefully everyone else can beware before they buy.
"4", BUY THIS CD NOW!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!: This cd rules it was important for those singers to pay tribute to the firefighters and the police of what happened on Sept. 11. I was glad when Paul McCartney wrote that song "Freedom" about the terrorist attacks to show everybody we need this terrorism to end. I saw it on vh1 and it rules all!!!
"4", Concert for NYC: Absolutely excellent emotionally moving and it is wonderful to hear The Who Mick Jagger John Mellencamp David Bowie James Taylor etc. put their heart and soul into singing for our NYC September 11 Heroes. Great music.
"4", Microsoft Works purchase: I had a crash on my notebook and found that preloaded programs were lost. No backup disks were provided so I needed word program for my work. After spending over $200 to have computer repaired I had little money to buy replacement programs so I found just what I needed on Amazon for 1/4 the new price. Program was like new and I am back in business.
"4", Great: This was great and It worked marvelous praise GOD for his great provision. Thankyou!!!!!!!!!!!!!!!!!!I did not feal like spending $200 on word 2005!God Is Good All The Time!
"4", great set great price: I needed Microsoft word and this was the most affordable one I could find it works great. But of course it is an older version but it does get the job done no problem.
"4", Simple Things (by Carole King): I have been looking for this "album" in CD for years now. Was sure excited to see it here! Thanks!!!!
